TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
黃創夏：「棄韓保郭」將成形 韓國瑜民調無量下跌,2019/8/28 15:35,要聞,資深媒體人黃創夏今天在臉書貼文，「棄韓保郭」格局大勢底定，雖然表面上鴻海集團創辦人郭台銘不動聲色，在「圍而不攻」布局下...,"資深媒體人黃創夏今天在臉書貼文，「棄韓保郭」格局大勢底定，雖然表面上鴻海集團創辦人郭台銘不動聲色，在「圍而不攻」布局下，高雄市長韓國瑜陣腳越來越混亂，2020「棄韓保郭」的格局即將成形。 
黃創夏貼文如下： 
 
「圍而不攻」正是當年曾國藩兄弟平定「太平天國」的絕妙心法。 
 
「圍而不攻」戰略下，靠民粹起家的太平天國，雖然有著堅貞的宗教信仰般的信念，面對壓力因為從來不會理性決策，總是靠著情緒動員，一籌莫展，只會越來越焦躁，困獸猶鬥加速造成盲動亂動，只會更曝其短，心智昏亂，最後不戰自潰。 
 
這樣「圍而不攻」的壓力還會持續擴大，韓國瑜陣營的亂動與盲動仍會持續擴大！ 
 
如果郭台銘真的宣布要發動連署，就算國民黨祭出黨紀，但長達45天的連署動員期間，主要的聲量和動作都在郭台銘和王金平的掌握當中，特別是王金平雖然沒有選票實力，卻是台灣最大的「政治通路王」，哪裡可以「暗通款曲」、那兒能夠「鋪陳暗樁」、或者是發動「小規模突破」‧‧‧已經市政和選舉兩頭燒，焦頭爛額的韓國瑜受困的窘境還會更艱辛。 
 
焦慮之下，「韓粉」的慣性是更狂暴，「韓流出征，寸草不生」的亂象將會更肆虐，激起的社會反感也會更甚，而韓國瑜的天馬行空、口無遮攔的風險也會更大，韓國瑜「自爆」的壓力會更大，民調不可能提升，只會加速無量下跌。 
 
這種狀況，就是11月24日正式選舉啟動後的韓國瑜的宿命： 
 
首先，韓國瑜能夠「溜之大吉」丟棄高雄市民，唯一價值就是「能夠勝過蔡英文」，如果一直遠遠落後於蔡英文，韓國瑜的剩餘價值都沒有了的窘況之下，勢必被棄。 
 
其次，郭台銘只要打著「中華民國派」的大旗，對於泛藍就有說服力，「韓國瑜一定輸，郭台銘有機會」發酵的機率大增，「國民黨可以輸，中華民國不能輸」號召與想像之下，「棄韓保郭」的態勢就會越來越明朗。","韓國瑜,2020選舉",聯合新聞網,https://udn.com/news/story/120536/4015050
"台股反彈收復10,400點收漲47.06點 三大法人買超1.21億",2019/8/28 15:18,股市,台股今（28）日持續反彈表現，台積電（2330）、聯發科領軍，大立光、鴻海助陣，加上個股題材表現股上揚，指數再度站上1...,"台股今（28）日持續反彈表現，台積電（2330）、聯發科領軍，大立光、鴻海助陣，加上個股題材表現股上揚，指數再度站上10,400點關卡之上，終場以10,434.29點作收，上漲47.06點，成交量1,004.03億元；三大法人買超1.21億元，外資終止連賣轉為買超。 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）買超5.18億元，投信買超3.79億元，自營商賣超（合計）7.76億元，其中自營商（自行買賣）買超0.65億元，自營商（避險）賣超8.41億元。 
台股今日以10,397.6點開高，買盤回流電子股，台積電領攻，終場收252元，漲幅0.8%，站上各均線，大立光、鴻海也收紅，聯發科在5G題材點火下漲勢強勁，大盤指數一度拉升至10,456.3點，終場收10,434.29點，漲幅0.45%，連續兩日收紅。 
台股示意圖。 報系資料照 分享   facebook","自營商,台積電,三大法人,台股",聯合新聞網,https://udn.com/news/story/7251/4014991
影／林昶佐：郭柯王若為短暫原因結合 對台不一定有益,2019/8/28 11:38,要聞,鴻海創辦人郭台銘、台北市長柯文哲、立法委員王金平是否結盟備受關注，無黨籍立委林昶佐27日在美國華府受訪指出，若「郭柯王...,"鴻海創辦人郭台銘、台北市長柯文哲、立法委員王金平是否結盟備受關注，無黨籍立委林昶佐27日在美國華府受訪指出，若「郭柯王」是因短暫原因結合，對台灣政治不一定有正面幫助。 
談及柯文哲組台灣民眾黨，林昶佐說，不能只是因為認為藍綠一樣爛，就沒有清楚的路線跟願景；「藍綠一樣爛，為什麼就會是換你？也可以換別人，就是別人爛，但是自己哪裡好，我覺得這部分要講清楚。」 
林昶佐表示，他不關心別人是否分裂，但若台灣人想守護自己的民主自由生活，以目前想選或可能選總統的名單來講，當然是總統蔡英文最能捍衛台灣主權。 
林昶佐並呼籲，認同本土且憂慮國共聯手侵蝕台灣民主自由的朋友，都該想辦法團結，共同捍衛得來不易的自由生活。 
關於香港「反送中」，林昶佐指出，很多年輕人關心香港情勢，也很擔心明年投錯了人，由一名親中的總統帶領台灣的話，會讓台灣走向未來得面對像香港這麼困難的局勢。 
林昶佐近期訪美，到洛杉磯、舊金山、西雅圖、紐約等多處演講，27日到位於馬里蘭州的華府台灣基督長老教會演講，林昶佐在發表演說前受訪，談及2020台灣大選、香港局勢等議題。 
林昶佐說，此行主要與僑界交流意見，也要說服一些因民進黨初選尚未撫平情緒的長輩，能站在國家主權以及國際空間的立場支持蔡總統。 
但被問及是否打算加入民進黨，林昶佐回應，加入民進黨不一定能讓他發揮最好的戰鬥位置，他還是會以現在方式繼續努力。 
如何看待「郭柯王」勢力？林昶佐表示，若是新勢力，應講出對台灣的願景，但他看不太出來郭柯王對國家定位、主體意識、對中態度有長期一致性。林昶佐說，「如果是因為短暫的原因要結合起來，我覺得對台灣的政治來講不一定是有正面的幫助。」 
至於在海外聽到最多的意見，林昶佐指出，特別的是較多年輕人呼籲團結；還有年輕人提問，長輩變成「韓粉」了，該如何說服長輩支持蔡英文等問題。 
被問及時代力量立委黃國昌有意組「正義聯盟」，林昶佐則說，他沒有意見，無法回答。無黨籍立委林昶佐27日在美國華府受訪。華盛頓記者張加／攝影 分享   facebook      
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v701"";var actCode = ""v701"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","2020選舉,林昶佐,柯文哲,郭台銘,王金平",聯合新聞網,https://udn.com/news/story/12702/4014386
三利多 蘋概、NB代工旺季更旺,2019/8/28 00:24,產經,人民幣對美元貶至新低、加上新iPhone陸續出貨，以及蘋果手機與筆電延後加徵關稅帶動提前備貨潮，三重力道助攻，將帶動iPhone兩大代工廠鴻海與和碩第3季旺季更旺，廣達與仁寶等主力筆電代工廠，第3季業績也可望沾光。,"人民幣對美元貶至新低、加上新iPhone陸續出貨，以及蘋果手機與筆電延後加徵關稅帶動提前備貨潮，三重力道助攻，將帶動電子業本季旺季更旺。 （本報系資料庫） 分享   facebook      
 
人民幣對美元貶至新低、加上新iPhone陸續出貨，以及蘋果手機與筆電延後加徵關稅帶動提前備貨潮，三重力道助攻，將帶動iPhone兩大代工廠鴻海與和碩第3季旺季更旺，廣達與仁寶等主力筆電代工廠，第3季業績也可望沾光。 
蘋果新iPhone傳將在9月10日現身，主要組裝廠鴻海近期持續招募鄭州廠區人力，以因應出貨旺季需求。 
 
同時，人民幣對美元持續探底，近三個月貶值幅度約4%，近半年更大貶逾7%，業界認為，已經陸續抵銷先前美國有意對陸製輸美產品增稅的壓力。分析師估計，人民幣兌美元每貶值7個百分點，估計對鴻海單季營益率有約0.3個百分點正面挹注。 
此外，美國對部分陸製輸美產品延後加稅，也有助製造廠商和客戶協商與供應鏈精準轉移。業界觀察，今年傳統旺季出現客戶提前拉貨狀況，以提早在美方加稅前備足料件。 
和碩在中國大陸有龐大的組裝生產線，相關營運資金採人民幣支付，加上第3季進入旺季、工廠端開始「動起來」，人民幣貶值，將有助和碩降低營業費用，並增加匯兌收益。 
隨著新iPhone即將在9月亮相，和碩近期生產線相當忙碌。法人預估，和碩本季營運將逐月走高，單季營收將季增兩位數。 
筆電代工龍頭廣達第3季進入歐美傳統出貨旺季，不論是筆電或伺服器等產品出貨量，均將較第2季持續增長，現在加上人民幣續貶，有助廣達大陸工廠進一步降低營運成本。 
另外，廣達交易採美元計價，但財務報表以新台幣呈現，新台幣對美元仍然弱勢，可望有匯兌收益，旗下大陸工廠也以美元交易，但當地工廠水電、員工薪資是以人民幣支付，人民幣對美元貶值，可降低營運成本。 
仁寶與緯創等代工廠，也是以美元為主要交易貨幣，均是在台灣接單、大陸出口，同樣受惠人民幣貶值，工廠營運成本下降的好處。經濟日報提供 分享   facebook","人民幣,和碩,筆電",聯合新聞網,https://udn.com/news/story/7240/4013925
韓營估 「三腳督」韓壓力減輕,2019/8/28 00:34,要聞,鴻海董事長郭台銘參選總統耳語不斷，國民黨的整合面臨內憂外患。國民黨總統參選人韓國瑜北部競選辦公室副執行長孫大千表示，不管面對藍綠對決，還是「三腳督」的預期情況，目前都已做了沙盤推演，整裝待發。,"高雄市長韓國瑜昨天參加市政會議後接受聯訪，對於媒體報導郭台銘決定參選，沒有回應。記者劉學聖／攝影 分享   facebook      
鴻海董事長郭台銘參選總統耳語不斷，國民黨的整合面臨內憂外患。國民黨總統參選人韓國瑜北部競選辦公室副執行長孫大千表示，不管面對藍綠對決，還是「三腳督」的預期情況，目前都已做了沙盤推演，整裝待發。 
韓陣營表示，最辛苦的一定是一對一的對決，因為從種種民調和選民結構來看，一對一必須要獨自爭取過半的選票，這對都擁有一定基本盤的藍綠都是比較難熬的過程，必須要下很大的努力，如果是「三腳督」的狀況，韓陣營倒認為，這樣壓力就會減輕。 
韓陣營分析，「三腳督」目前分成兩種不同的狀況，一是柯文哲參選，二是郭台銘參選，柯文哲操盤。如果是郭參選，柯操盤，如何爭取到流向郭台銘的藍營選票，對韓國瑜來說確實是挑戰，但同時蔡英文也要面臨爭取流向柯文哲選票的難題；若是柯文哲參選，韓陣營表示，柯文哲對綠營的影響相對大，韓國瑜反而會減輕壓力。 
孫大千預告，現在開始將化被動為主動，日後回應也以攻擊代替防守。國政顧問團九月後不只會單純的發表政見，也會增加辯論與對方廝殺。 
【記者楊濡嘉／高雄報導】近日多家媒體對總統大選所做民調，有不少顯示韓國瑜民調有下滑趨勢，韓國瑜競選團隊昨表示，韓團隊也有做滾動式民調，韓的支持度並未像其他民調顯示的下滑，仍常有領先。 
","2020選舉,韓國瑜,柯文哲,郭台銘",聯合新聞網,https://udn.com/news/story/12702/4013879
綠營：三腳督情勢難料 蔡英文將續打政績牌,2019/8/27 21:03,要聞,傳出鴻海創辦人郭台銘將在9月宣布參選，民進黨內人士觀察，郭台銘會吸納淺藍、淺綠或中間選民的票，要看後續表現；面對三腳督情...,"總統蔡英文。本報資料照片 分享   facebook      
傳出鴻海創辦人郭台銘將在9月宣布參選，民進黨內人士觀察，郭台銘會吸納淺藍、淺綠或中間選民的票，要看後續表現；面對三腳督情勢，蔡總統已歷經多次選舉考驗，接下來要做的是凸顯政績、更接地氣、讓人民有感，是未來重點。 
郭台銘與前立法院長王金平、台北市長柯文哲結盟參選總統的傳言不斷。郭台銘幕僚蔡沁瑜今天表示，如同郭台銘還在慎重思考是否參選，未來的連署方式也是團隊在評估的方向之一，但要澄清並未對外發包製作相關連署APP。 
民進黨內人士說，從郭台銘網羅各方人才、確定要進行連署、該下的廣告也在商談，種種準備動作來看，郭台銘99.9%會參選，有可能過完中秋節就會正式宣布。 
黨內人士指出，郭台銘參選很大的因素是國民黨總統參選人韓國瑜自己造成的，韓國瑜初選結束後只在經營死忠鐵粉與派系，對高雄市政、國政願景沒有好好準備，也沒有爭取年輕選民支持，郭台銘看在眼裡，當然會擔心，「換柱」不可能再發生，唯有獨立參選這條路。 
黨內人士說，郭台銘是企業家出身，會比較聚焦在經濟、民生，但，這是郭台銘的強項也是弱項，因為郭台銘很多企業在對岸，一旦成為正式候選人，包括過去他經營企業、對勞工的態度、私人道德的問題，不可避免地會檯面化。 
至於郭台銘若參選，形成三腳督，會如何牽動藍綠選票流向；黨內人士表示，目前看起來，郭台銘還是以取得藍軍正統概念為主，所以郭台銘在言詞中還是談到「為了國民黨、為了中華民國」。 
民進黨內幹部指出，郭台銘若參選，初期對國民黨的衝擊會比較大，當郭台銘愈來愈接近準參選人，社會會記得郭台銘是中國國民黨人，國民黨也會面臨是否要開除郭台銘黨籍的難題；至於中、後期的影響，則要看郭台銘與柯文哲、王金平的結盟能否爭取中間選民的移動。 
黨內幹部指出，從各媒體、各機構民調來看，一對一的狀況，蔡總統對韓國瑜的領先幅度較大，若是三腳督，則變數多，領先幅度縮小，但情勢仍在動態發展，後續對蔡總統影響多大，待評估。 
至於對民進黨立委選舉的影響，黨內幹部指出，要看民眾黨提名的區域立委人選當中，有多少是原本偏綠的，才知道衝擊有多大，目前這些人選未確定，只能等布局確定後，才能分析。 
黨內人士指出，這場選戰過程，韓國瑜不斷自爆，而且爆出來的點，多是藍營人士發動，總統蔡英文不必加入這場泥巴戰，蔡總統已歷經二、三次大型選舉考驗，被檢視的差不多，接下來要做的是凸顯政績、更接地氣、讓人民有感買單，這是未來重點。 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v701"";var actCode = ""v701"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","2020選舉,蔡英文,民進黨",聯合新聞網,https://udn.com/news/story/12702/4013529
為顏清標站台還被酸 郭台銘感慨,2019/8/28 00:39,要聞,針對大甲鎮瀾宮董事長顏清標暗批鴻海創辦人郭台銘「初選輸了不甘願，還蠢蠢欲動」，郭幕僚昨天表示，郭台銘聽到顏清標的發言後相當的感慨，顏清標跟前立法院長王金平交情好，不可能不知道王金平跟郭台銘有聯繫，卻還必須要站出來講，表示國民黨在台中的基本盤有些鬆動，顏清標必須做一些動作來鞏固。,"鴻海創辦人郭台銘（左）輔選處女秀獻給前立委顏清標。 圖／聯合報系資料照片 分享   facebook      
針對大甲鎮瀾宮董事長顏清標暗批鴻海創辦人郭台銘「初選輸了不甘願，還蠢蠢欲動」，郭幕僚昨天表示，郭台銘聽到顏清標的發言後相當的感慨，顏清標跟前立法院長王金平交情好，不可能不知道王金平跟郭台銘有聯繫，卻還必須要站出來講，表示國民黨在台中的基本盤有些鬆動，顏清標必須做一些動作來鞏固。 
永齡基金會副執行長蔡沁瑜指出，郭台銘與顏清標當年是在周大觀基金會中一起獲頒好人好事代表而認識，顏清標在二○一一年參選立委，郭台銘獻出輔選站台處女秀，甚至顏寬恒也曾擔任過郭台銘的助理，雖然因故離開，但郭台銘也承諾顏寬恒參選立委若需要站台，願意幫忙。 
","2020選舉,郭台銘",聯合新聞網,https://udn.com/news/story/12702/4013880
扁批柯P：政治素人變成政治老千 把自己做小了,2019/8/27 21:29,要聞,前總統陳水扁今天在臉書「新勇哥物語」中談台北市長柯文哲組黨，認為柯把自己做小了，特別最近這段日子以來，柯與鴻海集團前董...,"前總統陳水扁今天在臉書「新勇哥物語」中談台北市長柯文哲組黨，認為柯把自己做小了，特別最近這段日子以來，柯與鴻海集團前董事長郭台銘、立法院前院長王金平大玩政治遊戲，「政治素人」變成「政治老千」，對柯一點幫助也沒有，徒增「果凍」的政治行情。 
陳水扁表示，柯文哲原本以獨立人士參選總統，不是另組新政黨，柯的當選機率很高，本來無黨是台灣最大黨，如今頂多是第三大黨，柯把自己做小了。 
扁說，最近這段日子以來，柯與郭王大玩政治遊戲，「政治素人」變成「政治老千」，白色染上金紅，對柯一點幫助也沒有，徒增果凍的政治行情。一旦郭與親民黨宋楚瑜合作、代表親民黨參選，柯豈不賠了夫人又折兵？當然，郭台銘也不排除自行參選，果真如此，柯文哲的總統之路提前結束，2024年也別想了。前總統陳水扁今天在臉書「新勇哥物語」中貼文表示，台北市長柯文哲「政治素人」變成「政治老千」，對柯一點幫助也沒有。圖／翻攝陳水扁臉書 分享   facebook","柯文哲,郭台銘,陳水扁,2020選舉,柯P",聯合新聞網,https://udn.com/news/story/6656/4013659
台股尾盤急拉守年線 投顧：年內站穩萬點有望,2019/8/27 14:58,股市,美中貿易戰出現轉機，台股今天盤中反彈站上10400點，但量能偏低，漲幅逐步收斂，尾盤爆出360億元大量急拉，守住年線；投...,"美中貿易戰出現轉機，台股今天盤中反彈站上10400點，但量能偏低，漲幅逐步收斂，尾盤爆出360億元大量急拉，守住年線；投顧認為，若美中貿易關係轉趨和緩，台股今年內仍有望站穩萬點之上。 
台股加權指數今天開盤上漲31.64點，盤中連續跨過年線10362點和10400點大關，最高來到10431.78點、上漲77點，但早盤量能未出，漲勢一度縮小至14.39點；由於MSCI調整結果於收盤後生效，台股尾盤量能暴增至360億元，權值電子股急拉，指數終場收在10387.23點，上漲32.66點，漲幅0.32%，成交量放大到1208.63億元。電子股漲0.59%，金融股漲0.25%。 
蘋概股三王方面，台積電尾盤急拉，收在250元，漲幅0.6%，成交張數逾5萬張；鴻海尾盤買單挹注，小漲0.27%，收72.2元，成交張數近3.7萬張；股王大立光尾盤漲幅收斂，收在3770元，上漲0.27%，成交量達427張。 
觀察盤面熱門族群，陸股連動的元大滬深300正2上漲2.86%，成交量16.89萬張高居第1；避險防禦型的富邦VIX下跌1.95%，成交量達12.28萬張，排名第2；面板雙虎群創、友達跌幅1.34%、2.61%，成交量達10.03萬張、7.16萬張，排名第3和第4。 
金融股多數收紅，富邦金漲1.16%，收43.5元；國泰金漲0.63%，收39.75元；新光金漲0.8%，收8.87元；兆豐金漲0.18%，收28元；中信金跌0.5%，收20.05元。 
國票投顧表示，短期內台股大盤仍將回測8月初低點，但估計不致跌破萬點，主因資金效應、部分供應鏈受惠美中貿易戰等因素；若美中貿易關係再度轉趨和緩，或9月雙方再次坐上談判桌，預期屆時大盤將再挾資金因素回彈，今年內加權指數區間將介於10000點到10600點。","台股,富邦金",聯合新聞網,https://udn.com/news/story/7251/4012808
三腳督選情激烈 高市府機要將進駐競選總部,2019/8/27 19:07,要聞,知情人士指出，隨著大選逼近，國民黨總統參選人韓國瑜競選組織勢必會因應局勢擴編，也會向高雄市府借將，部分年輕的市府機要將會...,"知情人士指出，隨著大選逼近，國民黨總統參選人韓國瑜競選組織勢必會因應局勢擴編，也會向高雄市府借將。記者劉學聖／攝影 分享   facebook      
知情人士指出，隨著大選逼近，國民黨總統參選人韓國瑜競選組織勢必會因應局勢擴編，也會向高雄市府借將，部分年輕的市府機要將會進軍競選總部，借重年輕人對於新媒體操作和創意發想的長才，為選戰加分。 
外傳高雄市政府觀傳局長潘恒旭也將進駐競選總部，知情人士並未證實，但他也指出，潘恒旭打選戰比當官更合適，若進軍競選總部一點也不意外。 
韓國瑜競選辦公室發言人何庭歡表示，目前沒有潘恆旭加入選辦的消息，選辦如果有確切的人事調整，也將正式對外公布。 
高雄市政府新聞局表示，關於媒體詢問基進黨對於高雄市政府人事異動的說法，純屬臆測，多屬不實謠言，如有人事異動訊息，高市府會正式發佈。 
對於記者詢問是否會有人事異動，潘恒旭表示，「不會」。 
外傳鴻海創辦人郭台銘將與前立法院長王金平、台北市長柯文哲結盟已經確定成形，郭台銘將在9月宣布參選，展開連署。郭幕僚蔡沁瑜今天表示，郭台銘還在慎重思考是否參選，未來的連署方式也是團隊在評估的方向之一。 
國民黨總統參選人韓國瑜陣營面臨內憂外患，國民黨務人士日前分析，只要重整競選腳步和節奏，韓民調仍有機會止跌回升。 
在發言體系方面，知情人士指出，韓陣營定調，日後韓國瑜本人只回應總統蔡英文層級的問題，其他的議題或是攻擊就交由競選團隊、發言人等回應，避免失焦。 
此外，目前韓國瑜的國政顧問團已經成軍，為各項政見獻策，知情人士指出，未來韓國瑜假日的競選下鄉行程，將結合政策論述，營造話題和新聞性。 
在組織架構上，知情人士指出，這部分要一步一步來，目前韓國瑜的競選辦公室都設立完成，南部由執行長林國正坐鎮，北部有副執行長立委參選人孫大千和現任立委許淑華，近日也成立了中部和南部辦公室，分別由立委顏寬恒、台南市黨部主委謝龍介擔任副執行長，負責協助韓國瑜的選舉事務。 
因應近日許多「黑韓」訊息，韓國瑜陣營北辦除了已經設置的策略、議題小組，負責揭發弊案和議題辯護等，也將成立新聞、動員、法律小組，進行新聞監看、資料搜集或是澄清不實消息， 對不實的指控全面提告；在輔選方面，知情人士說，各種後援會都已陸續成立。 
韓國瑜競選辦公室副執行長孫大千今天接受廣播專訪時也說，目前競選架構已逐漸建立，大家會從這樣的競選組織看見一個團結的國民黨，的確可能有些人的情緒還需要平復，但至少已經初步整合了大部分的政治力量。","2020選舉,韓國瑜,高雄市,潘恒旭",聯合新聞網,https://udn.com/news/story/12702/4013288
郭台銘搶攻關鍵21％ 聯宋吸韓粉、當選組聯合內閣,2019/8/28 11:13,要聞,郭柯王結盟逐漸成型，鴻海創辦人郭台銘可能將在9月宣布參選，國民黨人士分析，郭若參選，只要韓國瑜維持3成以上的支持度，不...,"郭柯王結盟逐漸成型。本報系資料照 分享   facebook      
 
郭柯王結盟逐漸成型，鴻海創辦人郭台銘可能將在9月宣布參選，國民黨人士分析，郭若參選，只要韓國瑜維持3成以上的支持度，不被棄保，郭柯王的影響有限；根據ETtoday新聞雲報導，郭台銘可能在9月17日連署截止前一週宣布參選，在立法院部分，除了台灣民眾黨，為讓議事順利運作，郭將以跨黨派總統的高度籌組聯合內閣，建立權責相符的政治生態。 
 
ETtoday新聞雲指出，總統候選人應由政黨推薦，或經由連署參選。郭台銘並不期盼透過政黨推薦，可能以獨立參選人的身分角逐大選，如此也才能讓第三勢力有合縱連橫的運作空間。 
 
郭幕僚表示，目前綜合內外民調，約有21%選民不投韓蔡，亦即如果只有藍綠對決，這些中間選民參與選舉的動力就減少了，因此席次分配可能也就歸向藍跟綠。這次郭柯王聯盟出來，選舉熱度被炒高，就會催出中間選民出來投票，民眾黨若推出好的立委人選，立法院未來的生態不再只有藍綠。 
 
因此，郭台銘若以獨立身份參選將沒有政黨背景，考量在議事運作上會遇到的困難，有人建議效仿歐洲國家，讓郭台銘以跨黨派總統的高度，吸納各方力籌組聯合內閣，建立權責相符的政治生態。 
 
另一方面，柯陣營指民眾黨的支持度已經是第三大黨，未來也會成為國會的關鍵少數，聯合內閣本來就有可能產生，而台北市府就是聯合內閣成功的案例，也樂見未來不管是在中央或國會，都可以跨黨派合作。 
 
至於有無可能跟親民黨主席宋楚瑜合作，據透露，目前這個策略也是郭陣營所期盼的，因為宋楚瑜能吸納一大部分「韓粉」。郭陣營人士表示，郭台銘一直以來對於和小黨合作都持開放態度，為要確保「柯粉」歸隊，在不分區名單的規劃上，郭台銘也會推薦財經界人士給台灣民眾黨。 
 
domready(function() {if ( !countDownStatus ) getCountdown();if ( !highChartsStatus ) getHighcharts();});domready(function() {var channelId = 2;var actArea = ""poll_at_story_0_v701"";var actCode = ""v701"";var actTemplate = ""bar2"";var elemDiv = document.createElement('div');elemDiv.id = actArea;elemDiv.className ='vote_body area';var scr = document.getElementById(actArea+'_script');scr.parentNode.insertBefore(elemDiv, scr);$.getScript('/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId , function() {actTemplate = eval('objAct_' + actCode + '.d1.actTemplate');$.ajaxSetup({ cache: true });$.getScript('/func/js/' + actTemplate + '_min.js?2019121002', function() {$.ajaxSetup({ cache: false });piepkg();loadTemplateJs(actTemplate);eval(actTemplate + 'view(""' + '#' + actArea + '"");')})});});","2020選舉,郭台銘,宋楚瑜,柯文哲,王金平,韓國瑜",聯合新聞網,https://udn.com/news/story/12702/4014334
