成交股數_d1,成交金額_d1,開盤價_d1,最高價_d1,最低價_d1,收盤價_d1,漲跌價差_d1,成交筆數_d1,成交股數_d2,成交金額_d2,開盤價_d2,最高價_d2,最低價_d2,收盤價_d2,漲跌價差_d2,成交筆數_d2,成交股數_d3,成交金額_d3,開盤價_d3,最高價_d3,最低價_d3,收盤價_d3,漲跌價差_d3,成交筆數_d3,TIME,status,emotional_score_d1,emotional_score_d2,emotional_score_d3,positive_score_d1,positive_score_d2,positive_score_d3,negative_score_d1,negative_score_d2,negative_score_d3
560891.0,2517719500.0,4475.0,4520.0,4455.0,4500.0,-30.0,832,364709.0,1650861135.0,4530.0,4550.0,4490.0,4530.0,-5.0,604,1250881.0,5682137276.0,4540.0,4595.0,4505.0,4535.0,85.0,"1,463",2019-10-04,0,88.0,71.38888888888889,73.78947368421052,126.0,103.55555555555556,104.6842105263158,38.0,32.166666666666664,30.894736842105264
625237.0,2811319130.0,4505.0,4555.0,4460.0,4490.0,-10.0,794,560891.0,2517719500.0,4475.0,4520.0,4455.0,4500.0,-30.0,832,364709.0,1650861135.0,4530.0,4550.0,4490.0,4530.0,-5.0,604,2019-10-07,0,87.0,88.0,71.38888888888889,114.625,126.0,103.55555555555556,27.625,38.0,32.166666666666664
459478.0,2063541440.0,4505.0,4520.0,4470.0,4480.0,-10.0,621,625237.0,2811319130.0,4505.0,4555.0,4460.0,4490.0,-10.0,794,560891.0,2517719500.0,4475.0,4520.0,4455.0,4500.0,-30.0,832,2019-10-08,0,84.61538461538461,87.0,88.0,115.53846153846153,114.625,126.0,30.923076923076923,27.625,38.0
470655.0,2120309575.0,4490.0,4530.0,4470.0,4480.0,0.0,575,459478.0,2063541440.0,4505.0,4520.0,4470.0,4480.0,-10.0,621,625237.0,2811319130.0,4505.0,4555.0,4460.0,4490.0,-10.0,794,2019-10-09,0,83.83333333333333,84.61538461538461,87.0,116.91666666666667,115.53846153846153,114.625,33.083333333333336,30.923076923076923,27.625
517456.0,2320037140.0,4480.0,4520.0,4450.0,4460.0,-20.0,612,470655.0,2120309575.0,4490.0,4530.0,4470.0,4480.0,0.0,575,459478.0,2063541440.0,4505.0,4520.0,4470.0,4480.0,-10.0,621,2019-10-14,0,73.88888888888889,83.83333333333333,84.61538461538461,100.66666666666667,116.91666666666667,115.53846153846153,26.77777777777778,33.083333333333336,30.923076923076923
775887.0,3509446670.0,4540.0,4570.0,4460.0,4460.0,0.0,957,517456.0,2320037140.0,4480.0,4520.0,4450.0,4460.0,-20.0,612,470655.0,2120309575.0,4490.0,4530.0,4470.0,4480.0,0.0,575,2019-10-15,0,64.6,73.88888888888889,83.83333333333333,117.6,100.66666666666667,116.91666666666667,53.0,26.77777777777778,33.083333333333336
672780.0,3022431700.0,4465.0,4520.0,4465.0,4500.0,40.0,593,775887.0,3509446670.0,4540.0,4570.0,4460.0,4460.0,0.0,957,517456.0,2320037140.0,4480.0,4520.0,4450.0,4460.0,-20.0,612,2019-10-16,-1,78.2,64.6,73.88888888888889,128.7,117.6,100.66666666666667,50.5,53.0,26.77777777777778
696303.0,3084219565.0,4520.0,4545.0,4330.0,4375.0,-125.0,970,672780.0,3022431700.0,4465.0,4520.0,4465.0,4500.0,40.0,593,775887.0,3509446670.0,4540.0,4570.0,4460.0,4460.0,0.0,957,2019-10-17,0,68.5,78.2,64.6,93.25,128.7,117.6,24.75,50.5,53.0
509046.0,2233466250.0,4380.0,4425.0,4355.0,4395.0,20.0,588,696303.0,3084219565.0,4520.0,4545.0,4330.0,4375.0,-125.0,970,672780.0,3022431700.0,4465.0,4520.0,4465.0,4500.0,40.0,593,2019-10-18,0,84.9,68.5,78.2,109.3,93.25,128.7,24.4,24.75,50.5
610357.0,2643551885.0,4380.0,4395.0,4290.0,4305.0,-90.0,876,509046.0,2233466250.0,4380.0,4425.0,4355.0,4395.0,20.0,588,696303.0,3084219565.0,4520.0,4545.0,4330.0,4375.0,-125.0,970,2019-10-21,0,75.66666666666667,84.9,68.5,103.83333333333333,109.3,93.25,28.166666666666668,24.4,24.75
369423.0,1610144855.0,4335.0,4395.0,4315.0,4380.0,75.0,471,610357.0,2643551885.0,4380.0,4395.0,4290.0,4305.0,-90.0,876,509046.0,2233466250.0,4380.0,4425.0,4355.0,4395.0,20.0,588,2019-10-22,0,72.66666666666667,75.66666666666667,84.9,94.33333333333333,103.83333333333333,109.3,21.666666666666668,28.166666666666668,24.4
362697.0,1592246345.0,4405.0,4420.0,4365.0,4390.0,10.0,465,369423.0,1610144855.0,4335.0,4395.0,4315.0,4380.0,75.0,471,610357.0,2643551885.0,4380.0,4395.0,4290.0,4305.0,-90.0,876,2019-10-23,0,81.88888888888889,72.66666666666667,75.66666666666667,111.88888888888889,94.33333333333333,103.83333333333333,30.0,21.666666666666668,28.166666666666668
496204.0,2149151480.0,4335.0,4385.0,4305.0,4310.0,-80.0,546,362697.0,1592246345.0,4405.0,4420.0,4365.0,4390.0,10.0,465,369423.0,1610144855.0,4335.0,4395.0,4315.0,4380.0,75.0,471,2019-10-24,0,82.88888888888889,81.88888888888889,72.66666666666667,107.44444444444444,111.88888888888889,94.33333333333333,24.555555555555557,30.0,21.666666666666668
735346.0,3199564130.0,4330.0,4430.0,4265.0,4430.0,120.0,827,496204.0,2149151480.0,4335.0,4385.0,4305.0,4310.0,-80.0,546,362697.0,1592246345.0,4405.0,4420.0,4365.0,4390.0,10.0,465,2019-10-25,0,79.5,82.88888888888889,81.88888888888889,110.5,107.44444444444444,111.88888888888889,31.0,24.555555555555557,30.0
424584.0,1852360000.0,4370.0,4420.0,4335.0,4350.0,-80.0,515,735346.0,3199564130.0,4330.0,4430.0,4265.0,4430.0,120.0,827,496204.0,2149151480.0,4335.0,4385.0,4305.0,4310.0,-80.0,546,2019-10-28,0,79.77777777777777,79.5,82.88888888888889,107.77777777777777,110.5,107.44444444444444,28.0,31.0,24.555555555555557
306969.0,1336485770.0,4380.0,4395.0,4330.0,4330.0,-20.0,493,424584.0,1852360000.0,4370.0,4420.0,4335.0,4350.0,-80.0,515,735346.0,3199564130.0,4330.0,4430.0,4265.0,4430.0,120.0,827,2019-10-29,0,58.5,79.77777777777777,79.5,87.5,107.77777777777777,110.5,29.0,28.0,31.0
434712.0,1881785760.0,4380.0,4385.0,4285.0,4315.0,-15.0,489,306969.0,1336485770.0,4380.0,4395.0,4330.0,4330.0,-20.0,493,424584.0,1852360000.0,4370.0,4420.0,4335.0,4350.0,-80.0,515,2019-10-30,0,109.16666666666667,58.5,79.77777777777777,146.0,87.5,107.77777777777777,36.833333333333336,29.0,28.0
391612.0,1689488840.0,4325.0,4340.0,4290.0,4320.0,5.0,536,434712.0,1881785760.0,4380.0,4385.0,4285.0,4315.0,-15.0,489,306969.0,1336485770.0,4380.0,4395.0,4330.0,4330.0,-20.0,493,2019-10-31,1,73.28571428571429,109.16666666666667,58.5,94.85714285714286,146.0,87.5,21.571428571428573,36.833333333333336,29.0
