日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,status
2019-01-21,13812012.0,982801352.0,71.3,71.4,70.9,71.2,0.4,"6,076",0
2019-01-22,9804658.0,692841394.0,71.2,71.2,70.3,70.7,-0.5,"4,294",0
2019-01-23,14218510.0,995321209.0,70.5,70.5,69.6,69.7,-1.0,"6,712",0
2019-01-24,21008129.0,1467646630.0,69.5,70.1,69.5,70.0,0.3,"6,872",0
2019-01-25,37127222.0,2619546538.0,70.2,70.9,70.2,70.7,0.7,"9,069",0
2019-01-28,25776596.0,1824318059.0,70.8,71.0,70.6,70.8,0.1,"6,705",0
2019-01-29,25436535.0,1781646390.0,69.9,70.6,69.8,69.9,-0.9,"7,599",0
2019-01-30,32866799.0,2303214538.0,69.9,70.5,69.8,70.0,0.1,"7,053",0
2019-02-11,40173372.0,2825063420.0,71.3,71.3,69.9,69.9,-0.1,"15,010",0
2019-02-12,39354433.0,2812966578.0,70.5,72.0,70.2,72.0,2.1,"17,525",0
2019-02-13,31353987.0,2263539264.0,72.2,72.8,71.6,72.0,0.0,"12,854",0
2019-02-14,15001817.0,1075272261.0,72.0,72.2,71.4,71.4,-0.6,"6,888",0
2019-02-15,24217212.0,1710402558.0,71.5,71.5,70.3,70.3,-1.1,"10,371",0
2019-02-18,24104159.0,1718375189.0,70.8,71.7,70.8,71.0,0.7,"8,958",0
2019-02-19,57110672.0,4064063677.0,71.4,72.3,71.4,72.0,1.0,"11,630",0
2019-02-20,47550905.0,3476229765.0,72.6,73.8,72.4,73.2,1.2,"19,300",0
2019-02-21,29935136.0,2200049211.0,73.6,73.8,73.0,73.8,0.6,"12,473",0
2019-02-22,24033042.0,1761629610.0,73.5,73.5,73.0,73.5,-0.3,"9,539",0
2019-02-25,23324206.0,1709529209.0,73.5,73.5,72.7,73.4,-0.1,"9,309",0
2019-02-26,21006421.0,1535828357.0,73.6,73.8,72.8,72.8,-0.6,"9,010",0
2019-02-27,24412855.0,1775028130.0,72.9,73.0,72.3,72.7,-0.1,"7,358",0
2019-03-04,35967079.0,2589105944.0,72.3,72.4,71.5,72.2,-0.5,"12,143",0
2019-03-05,15266318.0,1096096696.0,71.6,72.0,71.3,71.9,-0.3,"6,790",0
2019-03-06,12965399.0,937328566.0,72.3,72.5,72.0,72.5,0.6,"5,857",0
2019-03-07,18711684.0,1345138832.0,72.4,72.5,71.5,71.6,-0.9,"7,275",0
2019-03-08,26489333.0,1876734471.0,71.5,71.5,70.6,70.7,-0.9,"11,626",0
2019-03-11,16883254.0,1190599669.0,70.7,70.8,70.3,70.4,-0.3,"7,931",0
2019-03-12,17317165.0,1232429568.0,71.0,71.4,70.8,71.2,0.8,"7,472",0
2019-03-13,15570731.0,1102150204.0,70.8,71.1,70.6,70.7,-0.5,"7,273",0
2019-03-14,15826574.0,1122590461.0,71.0,71.3,70.7,71.1,0.4,"5,754",0
2019-03-15,39456305.0,2790346597.0,71.0,71.1,70.6,70.6,-0.5,"8,511",0
2019-03-18,19365627.0,1386660321.0,71.1,72.0,71.0,72.0,1.4,"9,107",0
2019-03-19,15694654.0,1131954788.0,72.0,72.6,71.7,72.3,0.3,"7,297",0
2019-03-20,13949626.0,1007558467.0,72.2,72.5,72.0,72.4,0.1,"5,530",0
2019-03-21,18642534.0,1359237840.0,72.6,73.1,72.5,73.0,0.6,"9,064",0
2019-03-22,15792364.0,1153237189.0,73.4,73.5,72.4,73.0,0.0,"7,214",0
2019-03-25,20943727.0,1496661255.0,72.0,72.0,71.1,71.2,-1.8,"9,677",0
2019-03-26,6931426.0,496968496.0,71.8,71.9,71.5,71.8,0.6,"4,040",0
2019-03-27,9927799.0,714018971.0,72.0,72.0,71.8,71.9,0.1,"3,964",0
2019-03-28,7847350.0,563115125.0,72.0,72.0,71.5,71.8,-0.1,"3,271",0
2019-03-29,37626532.0,2745565736.0,71.9,73.5,71.6,73.5,1.7,"14,309",1
2019-04-01,171442589.0,13641328837.0,77.0,80.8,76.7,80.8,7.3,"66,838",1
2019-04-02,102552317.0,8433290573.0,81.8,83.6,81.3,82.0,1.2,"44,503",0
2019-04-03,42366852.0,3454135060.0,82.3,82.7,80.7,81.9,-0.1,"21,665",0
2019-04-08,50206746.0,4147309372.0,82.5,83.1,82.0,82.4,0.5,"20,339",0
2019-04-09,28246484.0,2328939888.0,82.8,82.9,82.0,82.5,0.1,"11,999",0
2019-04-10,34543224.0,2864109342.0,82.9,83.4,82.4,83.0,0.5,"13,695",0
2019-04-11,46823031.0,3932810310.0,83.6,84.7,83.3,83.8,0.8,"19,623",0
2019-04-12,60490750.0,5210724455.0,85.6,86.7,85.6,86.5,2.7,"28,080",1
2019-04-15,73767290.0,6541107310.0,87.8,89.8,87.2,89.3,2.8,"32,992",1
2019-04-16,82925870.0,7493403350.0,91.4,91.4,89.5,89.9,0.6,"34,763",0
2019-04-17,91422037.0,8363112050.0,91.0,92.7,90.1,91.8,1.9,"44,910",0
2019-04-18,161976542.0,15205017590.0,94.0,97.2,90.5,91.6,-0.2,"75,202",0
2019-04-19,85815908.0,7722931247.0,92.6,92.9,88.6,88.9,-2.7,"44,291",0
2019-04-22,42019217.0,3713703322.0,88.8,89.7,87.7,87.8,-1.1,"23,843",0
2019-04-23,66167792.0,5800876996.0,88.2,88.5,86.8,88.3,0.5,"28,446",0
2019-04-24,56834676.0,4979883410.0,89.0,89.1,86.1,86.9,-1.4,"21,783",0
2019-04-25,32202088.0,2786502667.0,86.0,87.2,85.8,86.8,-0.1,"14,711",0
2019-04-26,31649333.0,2759566093.0,87.4,87.8,86.5,87.4,0.6,"13,980",0
2019-04-29,33405276.0,2937313949.0,87.5,88.8,87.4,87.8,0.4,"15,147",0
2019-04-30,35517579.0,3085461156.0,88.0,88.0,86.1,86.9,-0.9,"15,610",0
2019-05-02,33606728.0,2916166643.0,86.5,87.3,86.3,86.9,0.0,"10,464",0
2019-05-03,33772491.0,2951238446.0,87.3,88.3,86.7,88.2,1.3,"12,243",0
2019-05-06,48477706.0,4139406310.0,85.7,86.2,84.8,84.9,-3.3,"22,863",-1
2019-05-07,31286229.0,2707565265.0,85.3,87.3,85.3,86.6,1.7,"13,893",0
2019-05-08,24225963.0,2080351855.0,85.8,86.3,85.3,85.9,-0.7,"10,311",0
2019-05-09,37492080.0,3184908365.0,85.5,86.0,84.3,84.3,-1.6,"15,730",0
2019-05-10,26540533.0,2236652077.0,85.0,85.6,83.1,83.7,-0.6,"13,452",0
2019-05-13,36817422.0,3018294124.0,83.5,83.5,81.1,81.2,-2.5,"18,630",-1
2019-05-14,58917717.0,4688254090.0,79.1,80.5,78.8,79.7,-1.5,"24,201",0
2019-05-15,73605827.0,5732804818.0,78.1,78.4,77.5,77.8,-1.9,"28,764",0
2019-05-16,62956947.0,4865352171.0,78.1,78.3,75.9,75.9,-1.9,"25,086",-1
2019-05-17,50083428.0,3774307349.0,76.6,77.1,74.6,74.7,-1.2,"21,472",0
2019-05-20,31140335.0,2340545371.0,75.3,76.1,74.7,75.0,0.3,"13,575",0
2019-05-21,36661660.0,2749432998.0,75.3,75.4,74.6,75.0,0.0,"14,041",0
2019-05-22,30618177.0,2278642427.0,75.1,75.3,74.0,74.0,-1.0,"14,527",0
2019-05-23,63692307.0,4585352752.0,72.7,72.8,71.5,71.5,-2.5,"28,490",-1
2019-05-24,40844359.0,2925562799.0,71.5,72.2,71.1,71.4,-0.1,"18,744",0
2019-05-27,25409320.0,1816209346.0,71.6,71.9,71.1,71.4,0.0,"11,329",0
2019-05-28,138134091.0,9842471605.0,71.3,72.0,71.2,71.2,-0.2,"14,561",0
2019-05-29,43871336.0,3112658057.0,70.2,72.3,70.1,72.2,1.0,"19,856",0
2019-05-30,44881687.0,3272062100.0,72.2,73.7,71.7,73.4,1.2,"18,144",0
2019-05-31,52374507.0,3879770343.0,73.0,74.9,72.8,73.9,0.5,"22,956",0
2019-06-03,30691063.0,2240945696.0,73.3,73.7,72.2,73.4,-0.5,"13,292",0
2019-06-04,39322197.0,2846060314.0,73.1,73.4,71.8,71.8,-1.6,"17,958",0
2019-06-05,48348800.0,3473387525.0,72.5,72.8,71.0,71.0,-0.8,"20,283",0
2019-06-06,38757260.0,2760665454.0,71.0,72.0,71.0,71.1,0.1,"15,184",0
2019-06-10,35654410.0,2562142098.0,72.0,72.3,71.2,72.1,1.0,"13,300",0
2019-06-11,28059014.0,2031363362.0,72.1,72.8,71.9,72.4,0.3,"11,952",0
2019-06-12,40554559.0,2954223835.0,72.5,73.9,72.0,73.7,1.3,"16,870",0
2019-06-13,42030922.0,3106369148.0,73.6,74.4,73.2,74.2,0.5,"16,684",0
2019-06-14,40758143.0,3057620636.0,74.2,75.5,74.2,75.1,0.9,"19,770",0
2019-06-17,33119409.0,2519346493.0,75.6,76.5,75.2,76.4,1.3,"16,702",0
2019-06-18,36656969.0,2790370844.0,77.2,77.5,75.1,75.9,-0.5,"17,471",0
2019-06-19,49543345.0,3812397346.0,77.4,77.4,76.4,77.2,1.3,"19,591",0
2019-06-20,26823796.0,2077861695.0,77.3,77.8,76.8,77.7,0.5,"12,705",0
2019-06-21,58532183.0,4537934418.0,78.2,78.8,76.6,76.8,-0.9,"22,404",0
2019-06-24,28060800.0,2141301281.0,76.4,77.2,75.3,77.1,0.3,"13,163",0
2019-06-25,21534885.0,1650467278.0,77.0,77.4,76.1,76.4,-0.7,"11,060",0
2019-06-26,17961718.0,1370947546.0,76.1,76.7,76.1,76.3,-0.1,"7,367",0
2019-06-27,32381055.0,2508603582.0,76.8,77.9,76.7,77.4,1.1,"11,933",0
2019-06-28,21112390.0,1639176256.0,77.6,78.2,77.4,77.4,0.0,"7,961",0
2019-07-01,37776031.0,2989054094.0,78.7,79.7,78.6,79.4,+2.00,"18,111",0
2019-07-02,21546017.0,1705333449.0,79.0,79.5,78.7,79.1,-0.30,"10,787",0
2019-07-03,30692214.0,2391526371.0,78.4,78.8,77.5,77.5,-1.60,"14,736",0
2019-07-04,14276447.0,1111651026.0,78.0,78.4,77.5,77.7,+0.20,"6,699",0
2019-07-05,10943297.0,854395365.0,77.9,78.3,77.9,78.2,+0.50,"5,367",0
2019-07-08,19426333.0,1529428867.0,78.4,79.0,78.3,79.0,+0.80,"9,232",0
2019-07-09,21188735.0,1661393530.0,79.1,79.1,77.8,77.9,-1.10,"9,428",0
2019-07-10,20106457.0,1568642420.0,78.7,78.7,77.7,77.9, 0.00,"8,319",0
2019-07-11,20457120.0,1601744784.0,78.1,78.7,77.8,78.2,+0.30,"9,065",0
2019-07-12,26468868.0,2058503042.0,78.0,78.2,77.5,77.6,-0.60,"11,097",0
2019-07-15,37340374.0,2887993512.0,77.1,78.2,76.1,78.1,+0.50,"16,220",0
2019-07-16,59184035.0,4725596800.0,78.4,80.8,78.4,80.0,+1.90,"26,333",1
2019-07-17,31741667.0,2533615702.0,80.2,80.4,79.3,79.3,-0.70,"14,300",0
2019-07-18,20198449.0,1600873450.0,79.2,79.7,79.0,79.0,-0.30,"8,911",0
2019-07-19,24572592.0,1957380338.0,79.6,80.4,79.3,79.3,+0.30,"10,527",0
2019-07-22,38787555.0,3116232002.0,79.5,80.8,79.4,80.6,+1.30,"16,042",0
2019-07-23,38227545.0,3090070309.0,81.1,81.4,80.3,80.9,+0.30,"16,167",0
2019-07-24,73095922.0,5936543093.0,81.2,81.5,80.8,81.3,+0.40,"27,858",0
2019-07-25,62909028.0,4935150376.0,78.0,79.3,77.8,78.6,X0.00,"27,627",-1
2019-07-26,22089564.0,1733210163.0,78.4,78.9,78.1,78.4,-0.20,"10,576",0
2019-07-29,18209593.0,1425967829.0,78.3,78.7,78.0,78.4, 0.00,"7,428",0
2019-07-30,27716754.0,2161853958.0,78.7,78.8,77.6,77.8,-0.60,"10,594",0
2019-07-31,24080224.0,1885916520.0,78.2,78.7,77.7,78.6,+0.80,"9,103",0
2019-08-01,31383363.0,2448631923.0,77.8,78.4,77.6,77.9,-0.7,"13,709",0
2019-08-02,51771742.0,3932053892.0,76.5,76.6,75.5,75.5,-2.4,"25,321",-1
2019-08-05,49484279.0,3630339605.0,74.9,74.9,72.6,72.8,-2.7,"25,954",-1
2019-08-06,40168974.0,2899786822.0,71.0,73.6,70.7,73.3,0.5,"19,447",0
2019-08-07,26458601.0,1935659844.0,73.6,73.9,72.8,72.9,-0.4,"12,876",0
2019-08-08,19132614.0,1401390427.0,72.8,73.7,72.7,73.1,0.2,"8,520",0
2019-08-12,18829546.0,1386961208.0,73.2,74.3,72.8,73.7,0.6,"9,212",0
2019-08-13,18041979.0,1319078341.0,73.8,73.8,72.9,72.9,-0.8,"8,642",0
2019-08-14,34110030.0,2497656890.0,74.0,74.3,72.6,72.6,-0.3,"13,839",0
2019-08-15,29341797.0,2102556384.0,71.5,71.9,71.3,71.6,-1.0,"14,450",0
2019-08-16,33475801.0,2407954491.0,71.4,72.7,71.2,72.0,0.4,"14,550",0
2019-08-19,19816447.0,1437460797.0,72.5,73.0,72.2,72.4,0.4,"9,431",0
2019-08-20,18777661.0,1361574436.0,72.5,72.9,72.4,72.4,0.0,"8,278",0
2019-08-21,27098920.0,1989126254.0,73.0,73.8,72.6,73.5,1.1,"12,750",0
2019-08-22,23080538.0,1702786612.0,74.0,74.3,73.3,73.9,0.4,"9,530",0
2019-08-23,16397789.0,1203893184.0,73.5,73.9,73.2,73.3,-0.6,"8,009",0
2019-08-26,29641247.0,2131214083.0,71.8,72.1,71.6,72.0,-1.3,"15,334",0
2019-08-27,37138289.0,2681293432.0,72.5,72.6,72.0,72.2,0.2,"9,144",0
2019-08-28,14696633.0,1061042978.0,72.3,72.5,72.0,72.4,0.2,"7,462",0
2019-08-29,20188936.0,1452837808.0,72.4,72.4,71.8,71.9,-0.5,"9,559",0
2019-08-30,39791593.0,2926659371.0,72.8,74.2,72.6,74.2,2.3,"16,463",1
2019-09-02,19418490.0,1437551600.0,74.4,74.4,73.8,74.0,-0.2,"9,706",0
2019-09-03,14880467.0,1099921236.0,74.2,74.3,73.6,73.6,-0.4,"6,761",0
2019-09-04,31103326.0,2302854103.0,73.9,74.5,73.7,74.3,0.7,"9,126",0
2019-09-05,26853451.0,2009112468.0,74.8,75.3,74.4,74.9,0.6,"11,720",0
2019-09-06,29362446.0,2213894500.0,75.5,75.9,75.0,75.0,0.1,"14,340",0
2019-09-09,20213537.0,1515871410.0,75.5,75.7,74.6,74.7,-0.3,"9,867",0
2019-09-10,24330390.0,1802563745.0,74.8,74.8,73.8,74.1,-0.6,"11,187",0
2019-09-11,35738526.0,2665190390.0,74.5,75.3,74.2,74.5,0.4,"14,229",0
2019-09-12,61561226.0,4648457642.0,75.0,76.0,74.6,76.0,1.5,"26,748",0
2019-09-16,42605700.0,3226860951.0,76.3,76.4,75.0,76.0,0.0,"15,028",0
2019-09-17,43926799.0,3284313874.0,74.9,75.5,74.5,74.6,-1.4,"19,504",0
2019-09-18,33122317.0,2466647011.0,74.7,74.9,74.1,74.4,-0.2,"13,550",0
2019-09-19,31821479.0,2354960866.0,74.6,74.8,73.5,73.5,-0.9,"13,983",0
2019-09-20,33927500.0,2521042744.0,73.8,74.5,73.8,74.5,1.0,"8,653",0
2019-09-23,10657229.0,794333608.0,74.5,74.7,74.2,74.7,0.2,"5,397",0
2019-09-24,19777743.0,1481741359.0,74.7,75.3,74.5,74.9,0.2,"7,930",0
2019-09-25,18380995.0,1369148183.0,74.7,74.8,74.1,74.8,-0.1,"7,481",0
2019-09-26,22665993.0,1683566362.0,75.0,75.0,74.0,74.0,-0.8,"8,846",0
2019-09-27,25514894.0,1877490240.0,74.1,74.3,73.2,73.2,-0.8,"11,217",0
2019-10-01,47479934.0,3442928053.0,72.2,73.0,72.2,72.6,-0.6,"20,014",0
2019-10-02,26526996.0,1918576398.0,72.2,72.5,72.2,72.3,-0.3,"12,200",0
2019-10-03,28106086.0,2019549226.0,71.8,72.2,71.5,72.0,-0.3,"13,528",0
2019-10-04,18814662.0,1360137603.0,72.2,72.7,72.0,72.7,0.7,"9,549",0
2019-10-07,25366095.0,1866993860.0,73.4,74.0,73.2,73.4,0.7,"11,706",0
2019-10-08,28493260.0,2105351412.0,73.9,74.2,73.5,74.0,0.6,"11,091",0
2019-10-09,18869984.0,1382827132.0,73.5,73.8,72.9,72.9,-1.1,"7,885",0
2019-10-14,48248401.0,3583251274.0,74.3,74.5,73.8,74.5,1.6,"15,732",0
2019-10-15,39991555.0,2995659383.0,75.0,75.4,74.5,74.7,0.2,"12,889",0
2019-10-16,35414100.0,2656399981.0,75.4,75.4,74.7,75.0,0.3,"12,317",0
2019-10-17,81667038.0,6223362226.0,75.3,77.5,75.0,77.2,2.2,"32,370",1
2019-10-18,79307262.0,6135246690.0,77.6,78.2,76.9,76.9,-0.3,"22,232",0
2019-10-21,32659971.0,2517240178.0,77.2,77.6,76.4,77.6,0.7,"12,693",0
2019-10-22,84257950.0,6668430797.0,78.5,79.8,78.4,79.5,1.9,"34,399",1
2019-10-23,89180610.0,7144162167.0,80.0,80.9,79.1,80.5,1.0,"33,358",0
2019-10-24,40227260.0,3240812274.0,80.9,81.2,80.2,80.5,0.0,"16,658",0
2019-10-25,35866261.0,2871800127.0,80.7,80.7,79.6,80.2,-0.3,"14,070",0
2019-10-28,24589303.0,1976884140.0,80.5,80.8,80.0,80.1,-0.1,"11,179",0
2019-10-29,43338927.0,3501791877.0,80.1,81.4,80.1,80.8,0.7,"18,579",0
2019-10-30,31199154.0,2503835220.0,80.9,80.9,79.7,80.2,-0.6,"12,486",0
2019-10-31,39615853.0,3205652611.0,81.0,81.4,80.6,80.6,0.4,"15,447",0
